time,lat,lon,P_1ac,T_28,C_51,S_41,depth,waterlevel
2018-11-12 19:45:30,47.0512439,-122.9053391,47.842,12.672,35502.73,29.9864489223369,4.769746108270998,2.106746108270998
2018-11-12 20:00:30,47.0512439,-122.9053391,46.554,12.674,35502.184,29.984454235034818,4.6413439460979,1.9783439460978998
2018-11-12 20:15:30,47.0512439,-122.9053391,45.074,12.678,35500.082,29.979517396254668,4.493810892865956,1.8308108928659563
2018-11-12 20:30:30,47.0512439,-122.9053391,43.753,12.679,35493.75,29.97283349776043,4.362132018418096,1.6991320184180965
2018-11-12 20:45:30,47.0512439,-122.9053391,42.436,12.678,35487.242,29.967465946831457,4.230844792839772,1.567844792839772
2018-11-12 21:00:30,47.0512439,-122.9053391,41.356,12.674,35486.02,29.969281337201494,4.123160720558456,1.4601607205584561
2018-11-12 21:15:30,47.0512439,-122.9053391,40.27,12.668,35481.633,29.969607276973424,4.014881959950747,1.3518819599507474
2018-11-12 21:30:30,47.0512439,-122.9053391,39.391,12.669,35485.93,29.972900435524085,3.9272374023462375,1.2642374023462377
2018-11-12 21:45:30,47.0512439,-122.9053391,38.313,12.664,35483.574,29.97439277512165,3.819754222012178,1.1567542220121783
2018-11-12 22:00:30,47.0512439,-122.9053391,37.537,12.66,35476.563,29.97077351596441,3.742395575479921,1.0793955754799214
2018-11-12 22:15:30,47.0512439,-122.9053391,36.853,12.659,35472.266,29.967479645263772,3.674210049428861,1.0112100494288612
2018-11-12 22:30:30,47.0512439,-122.9053391,36.451,12.668,35476.582,29.964865560497604,3.6341442131047716,0.9711442131047718
2018-11-12 22:45:30,47.0512439,-122.9053391,36.24,12.68,35487.551,29.966274921862436,3.6131117403434625,0.9501117403434627
2018-11-12 23:00:30,47.0512439,-122.9053391,36.035,12.685,35539.793,30.011601962474323,3.5925534063959566,0.9295534063959567
2018-11-12 23:15:30,47.0512439,-122.9053391,36.206,12.689,35570.215,30.037189089678336,3.6095342270975443,0.9465342270975445
2018-11-12 23:30:30,47.0512439,-122.9053391,36.488,12.689,35576.211,30.042817214624726,3.6376325464206047,0.9746325464206049
2018-11-12 23:45:30,47.0512439,-122.9053391,36.885,12.689,35600.32,30.06544852836182,3.677148069512615,1.0141480695126153
2018-11-13 00:00:30,47.0512439,-122.9053391,37.439,12.688,35665.984,30.12784442516454,3.732200663939752,1.069200663939752
2018-11-13 00:15:30,47.0512439,-122.9053391,38.17,12.691,35628.762,30.090663160280602,3.8051813891302677,1.142181389130268
2018-11-13 00:30:30,47.0512439,-122.9053391,38.954,12.687,35602.125,30.0686289913484,3.8834005279365624,1.2204005279365626
2018-11-13 00:45:30,47.0512439,-122.9053391,40.142,12.677,35672.254,30.14192584366467,4.001605262806438,1.3386052628064378
2018-11-13 01:00:30,47.0512439,-122.9053391,41.126,12.674,35678.836,30.1503443993602,4.099668149258268,1.4366681492582685
2018-11-13 01:15:30,47.0512439,-122.9053391,42.345,12.675,35681.957,30.15253106272813,4.2211786333103944,1.5581786333103946
2018-11-13 01:30:30,47.0512439,-122.9053391,43.141,12.674,35688.652,30.159566139688053,4.3005045339669286,1.6375045339669287
2018-11-13 01:45:30,47.0512439,-122.9053391,44.059,12.668,35681.926,30.15772003805775,4.392016522820142,1.729016522820142
2018-11-13 02:00:30,47.0512439,-122.9053391,44.956,12.659,35675.918,30.1587849529492,4.4814228401569896,1.8184228401569897
2018-11-13 02:15:30,47.0512439,-122.9053391,45.727,12.659,35678.066,30.160803631730506,4.558272737274263,1.8952727372742628
2018-11-13 02:30:30,47.0512439,-122.9053391,46.434,12.669,35688.453,30.163107183454823,4.628750116456221,1.965750116456221
2018-11-13 02:45:30,47.0512439,-122.9053391,46.916,12.666,35585.668,30.0687817310694,4.677129298135449,2.014129298135449
2018-11-13 03:00:30,47.0512439,-122.9053391,47.247,12.655,35628.828,30.117513234954032,4.70994399343913,2.0469439934391302
2018-11-13 03:15:30,47.0512439,-122.9053391,47.697,12.653,35662.676,30.150813402526836,4.754681886376569,2.0916818863765694
2018-11-13 03:30:30,47.0512439,-122.9053391,47.769,12.643,35664.902,30.16036329785628,4.761816054070814,2.0988160540708143
2018-11-13 03:45:30,47.0512439,-122.9053391,47.811,12.643,35671.461,30.166529709082425,4.765980551561359,2.1029805515613593
2018-11-13 04:00:30,47.0512439,-122.9053391,47.7,12.641,35672.461,30.16896215479909,4.754905153941286,2.0919051539412865
2018-11-13 04:15:30,47.0512439,-122.9053391,47.347,12.622,35654.434,30.16618835516116,4.719710305893463,2.056710305893463
2018-11-13 04:30:30,47.0512439,-122.9053391,46.968,12.624,35665.68,30.175273406003345,4.681899822512579,2.0188998225125796
2018-11-13 04:45:30,47.0512439,-122.9053391,46.276,12.639,35677.004,30.174726205859518,4.612933967949098,1.949933967949098
2018-11-13 05:00:30,47.0512439,-122.9053391,45.341,12.641,35682.57,30.17846695566869,4.5197191589537065,1.8567191589537066
2018-11-13 05:15:30,47.0512439,-122.9053391,44.328,12.64,35682.793,30.17942307158669,4.418736444094254,1.755736444094254
2018-11-13 05:30:30,47.0512439,-122.9053391,43.018,12.646,35685.918,30.177882840442315,4.288161781495693,1.625161781495693
2018-11-13 05:45:30,47.0512439,-122.9053391,41.632,12.653,35690.473,30.17694085318582,4.1500094895072746,1.4870094895072747
2018-11-13 06:00:30,47.0512439,-122.9053391,40.067,12.666,35696.371,30.172784815856026,3.994027446066824,1.331027446066824
2018-11-13 06:15:30,47.0512439,-122.9053391,38.605,12.674,35699.598,30.169849934405487,3.8483040637434085,1.1853040637434087
2018-11-13 06:30:30,47.0512439,-122.9053391,36.861,12.677,35690.355,30.15892952003761,3.6744874133115832,1.0114874133115834
2018-11-13 06:45:30,47.0512439,-122.9053391,35.15,12.68,35687.414,30.15393065471958,3.5039416304258904,0.8409416304258905
2018-11-13 07:00:30,47.0512439,-122.9053391,33.34,12.682,35678.648,30.144206512834398,3.3235367439209553,0.6605367439209555
2018-11-13 07:15:30,47.0512439,-122.9053391,31.559,12.682,35671.457,30.137452498726205,3.1460117620969665,0.4830117620969667
2018-11-13 07:30:30,47.0512439,-122.9053391,29.75,12.684,35657.73,30.123071259423906,2.9657119323836545,0.3027119323836547
2018-11-13 07:45:30,47.0512439,-122.9053391,27.935,12.685,35654.723,30.119502988932567,2.784786614124957,0.12178661412495728
2018-11-13 08:00:30,47.0512439,-122.9053391,26.205,12.688,35655.887,30.118363047722244,2.6123299252397656,-0.05067007476023422
2018-11-13 08:15:30,47.0512439,-122.9053391,24.502,12.692,35654.414,30.11400310280085,2.44257073540859,-0.22042926459140988
2018-11-13 08:30:30,47.0512439,-122.9053391,22.911,12.694,35631.277,30.090793635368843,2.2840070824167458,-0.37899291758325404
2018-11-13 08:45:30,47.0512439,-122.9053391,21.436,12.694,35530.617,29.99631841657407,2.1371164948853982,-0.5258835051146016
2018-11-13 09:00:30,47.0512439,-122.9053391,19.943,12.693,35487.027,29.956159588788182,1.9883281215825694,-0.6746718784174304
2018-11-13 09:15:30,47.0512439,-122.9053391,18.521,12.693,35453.711,29.92490485441859,1.846597609091081,-0.8164023909089189
2018-11-13 09:30:30,47.0512439,-122.9053391,17.132,12.693,35403.918,29.87820101393027,1.7081706353811887,-0.9548293646188111
2018-11-13 09:45:30,47.0512439,-122.9053391,16.088,12.693,35326.625,29.805723359238648,1.604165098960549,-1.0588349010394509
2018-11-13 10:00:30,47.0512439,-122.9053391,15.134,12.692,35248.926,29.733623986574486,1.5091220050727034,-1.1538779949272964
2018-11-13 10:15:30,47.0512439,-122.9053391,14.571,12.695,35207.242,29.69235931483359,1.4530273246413752,-1.2099726753586246
2018-11-13 10:30:30,47.0512439,-122.9053391,14.11,12.697,35181.066,29.666368424227606,1.4070843688191446,-1.2559156311808553
2018-11-13 10:45:30,47.0512439,-122.9053391,14.148,12.69,35166.723,29.658058057086915,1.4108808867407239,-1.252119113259276
2018-11-13 11:00:30,47.0512439,-122.9053391,14.401,12.675,35150.008,29.65338167826636,1.4361119407229224,-1.2268880592770774
2018-11-13 11:15:30,47.0512439,-122.9053391,15.1,12.645,35568.984,30.068719426330787,1.5053368437691999,-1.1576631562308
2018-11-13 11:30:30,47.0512439,-122.9053391,16.064,12.632,35602.957,30.1103253536902,1.6013848995372506,-1.0616151004627492
2018-11-13 11:45:30,47.0512439,-122.9053391,17.405,12.626,35620.613,30.131396963614755,1.7350366675044429,-0.927963332495557
2018-11-13 12:00:30,47.0512439,-122.9053391,19.144,12.623,35628.516,30.141065660043697,1.9083757907044492,-0.7546242092955506
2018-11-13 12:15:30,47.0512439,-122.9053391,21.197,12.623,35633.012,30.145294036581255,2.113022993602558,-0.5499770063974418
2018-11-13 12:30:30,47.0512439,-122.9053391,23.32,12.612,35624.641,30.14562472688112,2.3246489815632274,-0.3383510184367724
2018-11-13 12:45:30,47.0512439,-122.9053391,25.405,12.606,35624.441,30.149912711442195,2.5324807357406454,-0.13051926425935445
2018-11-13 13:00:30,47.0512439,-122.9053391,27.561,12.596,35616.473,30.14987687150443,2.7473952190245865,0.08439521902458669
2018-11-13 13:15:30,47.0512439,-122.9053391,29.58,12.594,35620.996,30.155626130589802,2.9486436334689397,0.28564363346893984
2018-11-13 13:30:30,47.0512439,-122.9053391,31.818,12.598,35629.852,30.16097475032811,3.1717252232686146,0.5087252232686148
2018-11-13 13:45:30,47.0512439,-122.9053391,33.933,12.598,35631.551,30.162573644813566,3.3825514414161635,0.7195514414161637
2018-11-13 14:00:30,47.0512439,-122.9053391,36.133,12.597,35632.797,30.16449282374233,3.6018486814676454,0.9388486814676456
2018-11-13 14:15:30,47.0512439,-122.9053391,38.297,12.591,35628.301,30.164741148831162,3.8175579495219907,1.1545579495219909
2018-11-13 14:30:30,47.0512439,-122.9053391,40.398,12.591,35630.309,30.16663116573253,4.026986067788686,1.363986067788686
2018-11-13 14:45:30,47.0512439,-122.9053391,42.608,12.597,35637.68,30.169088325196245,4.247281843604865,1.5842818436048653
2018-11-13 15:00:30,47.0512439,-122.9053391,44.52,12.598,35640.086,30.170605939552843,4.437870943162885,1.774870943162885
2018-11-13 15:15:30,47.0512439,-122.9053391,46.317,12.601,35645.305,30.17327721431205,4.616993844107617,1.9539938441076168
2018-11-13 15:30:30,47.0512439,-122.9053391,48.074,12.582,35632.566,30.175477919686767,4.792111314063398,2.129111314063398
2018-11-13 15:45:30,47.0512439,-122.9053391,49.533,12.576,35629.27,30.176857347572046,4.937536737866449,2.2745367378664496
2018-11-13 16:00:30,47.0512439,-122.9053391,51.164,12.561,35630.953,30.189653929916112,5.100054295435405,2.4370542954354053
2018-11-13 16:15:30,47.0512439,-122.9053391,52.348,12.548,35631.762,30.20013893680565,5.218022217700056,2.555022217700056
2018-11-13 16:30:30,47.0512439,-122.9053391,53.704,12.542,35630.023,30.20298935394665,5.353170192005438,2.690170192005438
2018-11-13 16:45:30,47.0512439,-122.9053391,54.605,12.541,35637.949,30.211207696201093,5.442946271133901,2.7799462711339014
2018-11-13 17:00:30,47.0512439,-122.9053391,55.535,12.534,35630.02,30.208973715516837,5.53564958567147,2.87264958567147
2018-11-13 17:15:30,47.0512439,-122.9053391,56.228,12.528,35630.855,30.21425265429448,5.604698298072081,2.941698298072081
2018-11-13 17:30:30,47.0512439,-122.9053391,56.795,12.522,35631.293,30.219158637741792,5.661188534375337,2.998188534375337
2018-11-13 17:45:30,47.0512439,-122.9053391,57.033,12.519,35633.301,30.22329913640588,5.684890868182455,3.0218908681824552
2018-11-13 18:00:30,47.0512439,-122.9053391,57.169,12.516,35631.066,30.223438747810405,5.698443246642666,3.0354432466426666
2018-11-13 18:15:30,47.0512439,-122.9053391,56.892,12.522,35638.715,30.226157139438126,5.670827218571579,3.007827218571579
2018-11-13 18:30:30,47.0512439,-122.9053391,56.68,12.514,35634.43,30.22810972573716,5.649679079187651,2.986679079187651
2018-11-13 18:45:30,47.0512439,-122.9053391,56.033,12.519,35639.676,30.229310883250832,5.585188232129612,2.922188232129612
2018-11-13 19:00:30,47.0512439,-122.9053391,55.564,12.521,35640.297,30.228398070686882,5.538445678465181,2.8754456784651814
2018-11-13 19:15:30,47.0512439,-122.9053391,54.584,12.515,35634.801,30.227710369046054,5.4407592162899086,2.7777592162899087
2018-11-13 19:30:30,47.0512439,-122.9053391,53.623,12.509,35627.148,30.224987787491692,5.344974960008168,2.681974960008168
2018-11-13 19:45:30,47.0512439,-122.9053391,52.521,12.523,35643.527,30.22994547106698,5.235124739219711,2.5721247392197113
2018-11-13 20:00:30,47.0512439,-122.9053391,51.378,12.526,35643.754,30.227912042385167,5.121204855952572,2.4582048559525718
2018-11-13 20:15:30,47.0512439,-122.9053391,50.048,12.52,35636.016,30.225110282810853,4.988639560572634,2.325639560572634
2018-11-13 20:30:30,47.0512439,-122.9053391,48.924,12.53,35643.34,30.22452553642922,4.876613564565107,2.2136135645651076
2018-11-13 20:45:30,47.0512439,-122.9053391,47.533,12.548,35656.359,30.223317827368902,4.737982322181774,2.0749823221817745
2018-11-13 21:00:30,47.0512439,-122.9053391,46.322,12.577,35675.078,30.21924649797998,4.617311305336455,1.954311305336455
2018-11-13 21:15:30,47.0512439,-122.9053391,45.094,12.558,35647.539,30.207522557311794,4.494930258928261,1.8319302589282613
2018-11-13 21:30:30,47.0512439,-122.9053391,43.876,12.523,35612.0,30.20021910223426,4.373517291320802,1.710517291320802
2018-11-13 21:45:30,47.0512439,-122.9053391,42.725,12.513,35603.516,30.199704237035768,4.258780609229805,1.5957806092298052
2018-11-13 22:00:30,47.0512439,-122.9053391,41.815,12.52,35612.988,30.203396133807512,4.1680664956928135,1.5050664956928137
2018-11-13 22:15:30,47.0512439,-122.9053391,40.786,12.566,35653.168,30.206840197817225,4.065520658981769,1.4025206589817691
2018-11-13 22:30:30,47.0512439,-122.9053391,40.113,12.63,35692.465,30.195986093019922,3.9985162376137593,1.3355162376137595
2018-11-13 22:45:30,47.0512439,-122.9053391,39.055,12.581,35642.188,30.185284298767062,3.8930499650818358,1.230049965081836
2018-11-13 23:00:30,47.0512439,-122.9053391,38.456,12.55,35612.762,30.180740796406084,3.8333323548061964,1.1703323548061966
2018-11-13 23:15:30,47.0512439,-122.9053391,37.803,12.483,35576.547,30.19672416735266,3.768148997133417,1.1051489971334174
2018-11-13 23:30:30,47.0512439,-122.9053391,37.43,12.477,35590.859,30.214725776089722,3.730913967239352,1.067913967239352
2018-11-13 23:45:30,47.0512439,-122.9053391,37.11,12.47,35586.445,30.215805335765488,3.699009555264021,1.0360095552640214
2018-11-14 00:00:30,47.0512439,-122.9053391,36.982,12.462,35573.793,30.209856629751716,3.6862621453373903,1.0232621453373905
2018-11-14 00:15:30,47.0512439,-122.9053391,37.084,12.429,35544.09,30.20653939431709,3.6964163218789525,1.0334163218789527
2018-11-14 00:30:30,47.0512439,-122.9053391,37.29,12.4,35523.988,30.20928960259743,3.7169224453183953,1.0539224453183955
2018-11-14 00:45:30,47.0512439,-122.9053391,37.52,12.386,35513.758,30.210120199380416,3.739836106575584,1.076836106575584
2018-11-14 01:00:30,47.0512439,-122.9053391,37.904,12.394,35526.461,30.21612982472362,3.7780999022366144,1.1150999022366146
2018-11-14 01:15:30,47.0512439,-122.9053391,38.407,12.377,35526.25,30.228692400537014,3.828188462190729,1.1651884621907294
2018-11-14 01:30:30,47.0512439,-122.9053391,39.044,12.369,35516.555,30.225527884181105,3.891684637210756,1.228684637210756
2018-11-14 01:45:30,47.0512439,-122.9053391,39.995,12.36,35506.824,30.223078969590237,3.986475823502916,1.3234758235029163
2018-11-14 02:00:30,47.0512439,-122.9053391,40.7,12.35,35499.84,30.223980080550938,4.05673613368349,1.3937361336834901
2018-11-14 02:15:30,47.0512439,-122.9053391,41.542,12.347,35492.023,30.218834002770386,4.140675620326438,1.4776756203264383
2018-11-14 02:30:30,47.0512439,-122.9053391,42.141,12.352,35499.0,30.221682672036348,4.200375348782326,1.537375348782326
2018-11-14 02:45:30,47.0512439,-122.9053391,42.804,12.358,35506.688,30.22445241961022,4.266455104406804,1.603455104406804
2018-11-14 03:00:30,47.0512439,-122.9053391,43.354,12.349,35496.418,30.221492059554404,4.321278572263215,1.6582785722632152
2018-11-14 03:15:30,47.0512439,-122.9053391,43.937,12.345,35491.984,30.220299348573885,4.379389462046248,1.7163894620462483
2018-11-14 03:30:30,47.0512439,-122.9053391,44.366,12.345,35494.449,30.22263288562678,4.422141919631771,1.7591419196317708
2018-11-14 03:45:30,47.0512439,-122.9053391,44.793,12.348,35505.484,30.230825339565992,4.4646774921180095,1.8016774921180096
2018-11-14 04:00:30,47.0512439,-122.9053391,44.947,12.349,35512.109,30.236345413822356,4.480009302527157,1.8170093025271572
2019-02-22 19:15:05,47.0512439,-122.9053391,38.651,7.676,25880.512,24.024877400334223,3.8680465422981425,1.2050465422981427
